date,open,high,low,close,Volume USD
2021-11-11,64919.18,65625.44,64140.0,64821.33,102806023.59586962
2021-11-12,64783.13,65497.53,62294.84,64158.41,161008091.84078753
2021-11-13,64140.23,64980.0,63400.0,64417.52,53223896.5382324
2021-11-14,64403.43,65509.87,63595.76,65509.87,80434881.07554705
2021-11-15,65509.87,66387.4,63348.91,63606.09,130194219.0465965
2021-11-16,63621.61,63628.0,58563.0,60142.31,281325708.57377094
2021-11-17,60115.12,60888.5,58400.0,60373.65,222351276.5165389
2021-11-18,60376.94,60978.39,56516.44,56917.66,361605189.9042287
2021-11-19,56924.94,58402.05,55640.0,58128.55,187457780.50412777
2021-11-20,58126.46,59896.54,57424.27,59768.54,68919493.54370539
2021-11-21,59785.85,60090.55,58525.84,58678.47,53010629.697301134
2021-11-22,58679.27,59516.78,55628.57,56294.11,168786708.2954604
2021-11-23,56283.8,57897.54,55128.6,57579.99,155780625.58897278
2021-11-24,57583.91,57750.2,55894.62,57185.06,102594863.47390158
2021-11-25,57169.19,59445.45,57044.42,58990.14,79445054.64484286
2021-11-26,59004.88,59207.36,53524.03,53789.35,288850717.1718395
2021-11-27,53794.32,55382.0,53653.45,54774.66,74200398.35687633
2021-11-28,54764.24,57482.42,53308.93,57338.55,75700337.27605395
2021-11-29,57327.32,58931.07,56750.0,57845.12,119300905.01342827
2021-11-30,57843.33,59250.0,55918.8,56974.12,204633586.33409983
2021-12-01,57027.28,59099.64,56469.22,57251.59,144352205.07128438
2021-12-02,57232.71,57413.52,55839.85,56547.96,156339623.62592438
2021-12-03,56534.26,57652.0,51556.01,53743.69,163088895.17661586
2021-12-04,53685.47,53877.77,41967.5,49234.97,479357725.9731968
2021-12-05,49240.81,49777.62,47836.34,49463.22,253247942.8496988
2021-12-06,49484.0,50986.0,47111.0,50555.0,227548294.21125454
2021-12-07,50550.09,51991.0,50062.13,50627.32,87857210.40107077
2021-12-08,50635.87,51249.41,48656.2,50543.3,80072721.82129058
2021-12-09,50535.15,50839.01,47332.43,47593.12,126179986.7852337
2021-12-10,47573.43,50132.88,46886.0,47142.42,130479760.10791111
2021-12-11,47179.53,49539.4,46789.0,49400.54,63952974.38708663
2021-12-12,49420.51,50800.0,48675.0,50124.38,61530324.988464355
2021-12-13,50102.31,50226.2,45750.0,46725.02,159015389.23739472
2021-12-14,46736.7,48689.3,46310.4,48389.96,95389620.31073242
2021-12-15,48386.95,49514.85,46560.0,48876.84,124713284.50597873
2021-12-16,48876.84,49449.0,47506.21,47663.42,70671344.77516685
2021-12-17,47654.99,48018.52,45478.74,46210.92,96940310.60429968
2021-12-18,46141.63,47370.14,45501.0,46881.87,38484399.722986616
2021-12-19,46854.18,48307.34,46450.0,46704.67,60333329.87885412
2021-12-20,46671.66,47547.5,45572.94,46915.0,80057994.7260379
2021-12-21,46926.72,49353.49,46667.08,48929.86,81218011.3484924
2021-12-22,48907.75,49600.0,48449.87,48618.99,64019371.901013695
2021-12-23,48618.99,51386.66,48051.1,50850.0,84800474.0987287
2021-12-24,50850.0,51864.56,50442.34,50841.48,73911302.10502395
2021-12-25,50857.42,51179.36,50190.9,50442.22,41806774.97323385
2021-12-26,50421.51,51292.65,49458.85,50791.21,50932514.83379578
2021-12-27,50885.32,52098.6,50479.44,50718.11,56412880.21958812
2021-12-28,50708.05,50719.59,47300.0,47543.3,107995689.93421061
2021-12-29,47597.7,48157.41,46099.94,46483.36,99082154.9323502
2021-12-30,46474.59,47916.32,45934.37,47150.71,101742198.97866021
2021-12-31,47110.3,48589.47,45655.31,46214.37,84945452.08037847
2022-01-01,46230.0,47960.98,46199.9,47777.42,34900798.95761509
2022-01-02,47745.25,47989.0,46660.0,47350.22,33178330.128734514
2022-01-03,47290.55,47586.58,45692.13,46439.89,53220679.47508915
2022-01-04,46464.01,47526.0,45539.05,45820.0,85217041.56346615
2022-01-05,45828.77,46855.06,42413.59,43435.8,153470837.52264214
2022-01-06,43417.31,43782.86,42414.0,43097.6,105565893.09526628
2022-01-07,43093.4,43135.35,40600.0,41535.66,124822993.90274
2022-01-08,41576.73,42315.31,40517.05,41690.77,65580361.82840686
2022-01-09,41697.32,42796.49,41200.0,41875.81,64389981.01994632
2022-01-10,41853.98,42256.55,39558.7,41845.42,143800280.0490707
2022-01-11,41842.22,43144.74,41284.11,42736.0,103314582.78860341
2022-01-12,42754.44,44337.26,42471.17,43933.5,108785610.21626419
2022-01-13,43935.01,44456.34,42321.0,42571.94,86655651.71802783
2022-01-14,42579.44,43468.95,41782.21,43102.35,59174608.51006605
2022-01-15,43085.76,43826.8,42387.86,43102.01,30518522.770847056
2022-01-16,43084.77,43495.59,42615.0,43107.7,26813741.962244753
2022-01-17,43099.08,43209.47,41581.0,42255.07,45000924.76018149
2022-01-18,42230.09,42685.25,41290.06,42377.4,68526762.99490117
2022-01-19,42378.23,42589.9,41145.23,41683.21,69806933.60748504
2022-01-20,41733.21,43518.69,40554.14,40736.05,102538069.91363841
2022-01-21,40654.72,41115.58,35423.0,36495.46,237144951.1945358
2022-01-22,36447.37,36825.98,34000.0,35091.11,159475782.91720393
2022-01-23,35084.79,36574.47,34624.59,36293.62,90112529.54315864
2022-01-24,36262.21,38050.0,32950.72,36724.99,219381892.5059496
2022-01-25,36721.59,37552.3,35722.43,36975.91,102195271.93260956
2022-01-26,37006.76,38946.0,36279.21,36829.32,137766338.6454122
2022-01-27,36824.02,37251.0,35511.32,37208.36,112810082.75710513
2022-01-28,37179.62,38022.11,36173.98,37748.36,89737945.95357652
2022-01-29,37713.14,38741.67,37327.79,38192.65,49124295.49503048
2022-01-30,38176.45,38378.88,37372.59,37941.82,26894463.342160165
2022-01-31,37914.1,38776.33,36631.66,38491.92,75690004.67696264
2022-02-01,38483.56,39285.0,38033.78,38733.04,80111372.45989367
